Local time,Open,High,Low,Close,Volume
16.10.2024 02:15:00.000 GMT+0530,1.08894,1.08904,1.08893,1.08904,260909.9998
16.10.2024 02:20:00.000 GMT+0530,1.08904,1.08920,1.08902,1.08920,655980.0108999999
16.10.2024 02:25:00.000 GMT+0530,1.08920,1.08923,1.08900,1.08900,806879.9896
16.10.2024 02:30:00.000 GMT+0530,1.08883,1.08914,1.08871,1.08878,93740.0017
16.10.2024 02:35:00.000 GMT+0530,1.08894,1.08919,1.08879,1.08908,96200.00089999998
16.10.2024 02:40:00.000 GMT+0530,1.08907,1.08919,1.08901,1.08909,797700.0065
16.10.2024 02:45:00.000 GMT+0530,1.08910,1.08916,1.08904,1.08912,127880.0028
16.10.2024 02:50:00.000 GMT+0530,1.08913,1.08917,1.08905,1.08917,14440
16.10.2024 02:55:00.000 GMT+0530,1.08905,1.08921,1.08905,1.08914,33300.0004
16.10.2024 03:00:00.000 GMT+0530,1.08914,1.08918,1.08909,1.08915,54240.001
16.10.2024 03:05:00.000 GMT+0530,1.08915,1.08916,1.08906,1.08915,43319.999500000005
16.10.2024 03:10:00.000 GMT+0530,1.08916,1.08925,1.08909,1.08914,148990.00069999998
16.10.2024 03:15:00.000 GMT+0530,1.08922,1.08927,1.08912,1.08917,52069.9989
16.10.2024 03:20:00.000 GMT+0530,1.08916,1.08923,1.08914,1.08918,31080.0008
16.10.2024 03:25:00.000 GMT+0530,1.08921,1.08921,1.08917,1.08919,48060.0005
16.10.2024 03:30:00.000 GMT+0530,1.08920,1.08924,1.08896,1.08897,243600.0043
16.10.2024 03:35:00.000 GMT+0530,1.08901,1.08901,1.08887,1.08900,178049.9988
16.10.2024 03:40:00.000 GMT+0530,1.08899,1.08902,1.08891,1.08899,143050.0002
16.10.2024 03:45:00.000 GMT+0530,1.08900,1.08912,1.08900,1.08900,161559.9985
16.10.2024 03:50:00.000 GMT+0530,1.08899,1.08904,1.08897,1.08904,98700.0008
16.10.2024 03:55:00.000 GMT+0530,1.08904,1.08907,1.08901,1.08901,71819.9997
16.10.2024 04:00:00.000 GMT+0530,1.08900,1.08901,1.08890,1.08891,67170.0001
16.10.2024 04:05:00.000 GMT+0530,1.08892,1.08892,1.08880,1.08882,60720.0003
16.10.2024 04:10:00.000 GMT+0530,1.08882,1.08884,1.08880,1.08882,50440.0004
16.10.2024 04:15:00.000 GMT+0530,1.08883,1.08885,1.08880,1.08881,106309.9996
16.10.2024 04:20:00.000 GMT+0530,1.08880,1.08894,1.08876,1.08894,204879.9991
16.10.2024 04:25:00.000 GMT+0530,1.08895,1.08896,1.08894,1.08895,48090.0002
16.10.2024 04:30:00.000 GMT+0530,1.08896,1.08900,1.08885,1.08886,212619.999
16.10.2024 04:35:00.000 GMT+0530,1.08885,1.08886,1.08869,1.08870,191369.99889999998
16.10.2024 04:40:00.000 GMT+0530,1.08871,1.08871,1.08867,1.08868,142440.0006
16.10.2024 04:45:00.000 GMT+0530,1.08869,1.08876,1.08864,1.08871,175809.99949999998
16.10.2024 04:50:00.000 GMT+0530,1.08870,1.08876,1.08870,1.08871,94479.9991
16.10.2024 04:55:00.000 GMT+0530,1.08871,1.08876,1.08870,1.08875,151859.9983
16.10.2024 05:00:00.000 GMT+0530,1.08876,1.08876,1.08868,1.08869,278460.003
16.10.2024 05:05:00.000 GMT+0530,1.08870,1.08885,1.08869,1.08875,264860.0025
16.10.2024 05:10:00.000 GMT+0530,1.08874,1.08875,1.08869,1.08875,154669.9963
16.10.2024 05:15:00.000 GMT+0530,1.08874,1.08881,1.08859,1.08860,191310.002
16.10.2024 05:20:00.000 GMT+0530,1.08862,1.08868,1.08833,1.08840,341729.9996
16.10.2024 05:25:00.000 GMT+0530,1.08839,1.08853,1.08831,1.08832,367659.99590000004
16.10.2024 05:30:00.000 GMT+0530,1.08832,1.08852,1.08826,1.08840,615879.9897
16.10.2024 05:35:00.000 GMT+0530,1.08840,1.08841,1.08821,1.08826,617949.9968
16.10.2024 05:40:00.000 GMT+0530,1.08826,1.08837,1.08821,1.08836,527279.9912
16.10.2024 05:45:00.000 GMT+0530,1.08836,1.08843,1.08822,1.08842,326109.9968
16.10.2024 05:50:00.000 GMT+0530,1.08842,1.08846,1.08831,1.08836,299770.0004
16.10.2024 05:55:00.000 GMT+0530,1.08836,1.08840,1.08830,1.08831,197580.00179999997
16.10.2024 06:00:00.000 GMT+0530,1.08830,1.08846,1.08830,1.08846,324599.99470000004
16.10.2024 06:05:00.000 GMT+0530,1.08845,1.08863,1.08845,1.08863,176830.00089999998
16.10.2024 06:10:00.000 GMT+0530,1.08864,1.08866,1.08843,1.08848,302540.0049
16.10.2024 06:15:00.000 GMT+0530,1.08849,1.08849,1.08835,1.08838,310299.99919999996
16.10.2024 06:20:00.000 GMT+0530,1.08839,1.08851,1.08836,1.08847,320770.0003
16.10.2024 06:25:00.000 GMT+0530,1.08844,1.08860,1.08844,1.08853,283329.998
16.10.2024 06:30:00.000 GMT+0530,1.08853,1.08861,1.08847,1.08861,435069.99590000004
16.10.2024 06:35:00.000 GMT+0530,1.08862,1.08864,1.08846,1.08852,384940.0044000001
16.10.2024 06:40:00.000 GMT+0530,1.08852,1.08862,1.08842,1.08857,470500
16.10.2024 06:45:00.000 GMT+0530,1.08856,1.08870,1.08856,1.08859,725519.9966
16.10.2024 06:50:00.000 GMT+0530,1.08859,1.08874,1.08858,1.08874,510980.011
16.10.2024 06:55:00.000 GMT+0530,1.08874,1.08876,1.08865,1.08873,385389.9994
16.10.2024 07:00:00.000 GMT+0530,1.08874,1.08891,1.08871,1.08872,925459.9990000001
16.10.2024 07:05:00.000 GMT+0530,1.08873,1.08886,1.08864,1.08886,818400.0092999999
16.10.2024 07:10:00.000 GMT+0530,1.08886,1.08913,1.08882,1.08908,773769.9965
16.10.2024 07:15:00.000 GMT+0530,1.08908,1.08910,1.08897,1.08902,692619.9949999999
16.10.2024 07:20:00.000 GMT+0530,1.08903,1.08920,1.08899,1.08919,576809.99
16.10.2024 07:25:00.000 GMT+0530,1.08920,1.08920,1.08899,1.08917,688089.9849
16.10.2024 07:30:00.000 GMT+0530,1.08918,1.08929,1.08903,1.08905,735010.0020000001
16.10.2024 07:35:00.000 GMT+0530,1.08906,1.08906,1.08890,1.08895,603369.995
16.10.2024 07:40:00.000 GMT+0530,1.08896,1.08905,1.08892,1.08897,913409.996
16.10.2024 07:45:00.000 GMT+0530,1.08898,1.08898,1.08885,1.08891,737889.9994
16.10.2024 07:50:00.000 GMT+0530,1.08890,1.08911,1.08888,1.08906,398829.9999
16.10.2024 07:55:00.000 GMT+0530,1.08906,1.08906,1.08896,1.08896,228770.00420000002
16.10.2024 08:00:00.000 GMT+0530,1.08897,1.08903,1.08891,1.08902,239699.9988
16.10.2024 08:05:00.000 GMT+0530,1.08902,1.08922,1.08902,1.08921,335789.98949999997
16.10.2024 08:10:00.000 GMT+0530,1.08922,1.08926,1.08912,1.08922,500919.9943
16.10.2024 08:15:00.000 GMT+0530,1.08923,1.08932,1.08922,1.08927,325370.0047
16.10.2024 08:20:00.000 GMT+0530,1.08928,1.08932,1.08916,1.08926,425709.99899999995
16.10.2024 08:25:00.000 GMT+0530,1.08927,1.08929,1.08921,1.08925,487189.99490000005
16.10.2024 08:30:00.000 GMT+0530,1.08926,1.08933,1.08925,1.08929,275389.9956
16.10.2024 08:35:00.000 GMT+0530,1.08930,1.08943,1.08926,1.08940,406100.00230000005
16.10.2024 08:40:00.000 GMT+0530,1.08938,1.08956,1.08937,1.08947,354419.99809999997
16.10.2024 08:45:00.000 GMT+0530,1.08946,1.08948,1.08936,1.08937,272169.99439999997
16.10.2024 08:50:00.000 GMT+0530,1.08935,1.08945,1.08932,1.08941,395670.0058
16.10.2024 08:55:00.000 GMT+0530,1.08940,1.08947,1.08937,1.08941,474360.0025
16.10.2024 09:00:00.000 GMT+0530,1.08942,1.08944,1.08918,1.08926,272870.0046
16.10.2024 09:05:00.000 GMT+0530,1.08925,1.08927,1.08917,1.08925,469959.999
16.10.2024 09:10:00.000 GMT+0530,1.08926,1.08941,1.08922,1.08930,522460.00289999996
16.10.2024 09:15:00.000 GMT+0530,1.08931,1.08931,1.08917,1.08920,348919.99809999997
16.10.2024 09:20:00.000 GMT+0530,1.08919,1.08925,1.08917,1.08918,304609.9969
16.10.2024 09:25:00.000 GMT+0530,1.08917,1.08920,1.08906,1.08909,328689.99659999995
16.10.2024 09:30:00.000 GMT+0530,1.08908,1.08921,1.08907,1.08919,271040.0047
16.10.2024 09:35:00.000 GMT+0530,1.08918,1.08930,1.08917,1.08927,274610.0007
16.10.2024 09:40:00.000 GMT+0530,1.08929,1.08929,1.08916,1.08916,383229.99580000003
16.10.2024 09:45:00.000 GMT+0530,1.08915,1.08915,1.08905,1.08906,276400.0026
16.10.2024 09:50:00.000 GMT+0530,1.08907,1.08907,1.08897,1.08901,309050.006
16.10.2024 09:55:00.000 GMT+0530,1.08901,1.08904,1.08897,1.08904,264309.9985
16.10.2024 10:00:00.000 GMT+0530,1.08905,1.08906,1.08897,1.08899,427990.0055
16.10.2024 10:05:00.000 GMT+0530,1.08899,1.08903,1.08895,1.08896,324389.9994
16.10.2024 10:10:00.000 GMT+0530,1.08896,1.08901,1.08895,1.08895,403350.0022
16.10.2024 10:15:00.000 GMT+0530,1.08896,1.08896,1.08885,1.08885,481099.9985
16.10.2024 10:20:00.000 GMT+0530,1.08885,1.08885,1.08879,1.08880,286840.0021
16.10.2024 10:25:00.000 GMT+0530,1.08881,1.08894,1.08877,1.08893,461439.9987
16.10.2024 10:30:00.000 GMT+0530,1.08894,1.08898,1.08885,1.08892,543100.0022999999
16.10.2024 10:35:00.000 GMT+0530,1.08892,1.08892,1.08870,1.08877,365819.9941
16.10.2024 10:40:00.000 GMT+0530,1.08877,1.08878,1.08869,1.08870,407739.9979
16.10.2024 10:45:00.000 GMT+0530,1.08870,1.08877,1.08869,1.08874,302380.0011
16.10.2024 10:50:00.000 GMT+0530,1.08875,1.08879,1.08870,1.08874,395629.99919999996
16.10.2024 10:55:00.000 GMT+0530,1.08875,1.08886,1.08874,1.08886,233140.0013
16.10.2024 11:00:00.000 GMT+0530,1.08885,1.08895,1.08882,1.08891,308819.9997
16.10.2024 11:05:00.000 GMT+0530,1.08891,1.08892,1.08885,1.08891,280889.9974
16.10.2024 11:10:00.000 GMT+0530,1.08891,1.08897,1.08885,1.08897,424910.0037
16.10.2024 11:15:00.000 GMT+0530,1.08898,1.08901,1.08891,1.08897,411359.98900000006
16.10.2024 11:20:00.000 GMT+0530,1.08896,1.08902,1.08879,1.08884,659770.0042
16.10.2024 11:25:00.000 GMT+0530,1.08885,1.08885,1.08864,1.08878,773470.024
16.10.2024 11:30:00.000 GMT+0530,1.08882,1.08892,1.08784,1.08808,1991910.0341999999
16.10.2024 11:35:00.000 GMT+0530,1.08808,1.08833,1.08801,1.08817,1497109.9852999998
16.10.2024 11:40:00.000 GMT+0530,1.08816,1.08819,1.08787,1.08794,1268410.0036
16.10.2024 11:45:00.000 GMT+0530,1.08794,1.08832,1.08792,1.08821,934259.9945
16.10.2024 11:50:00.000 GMT+0530,1.08820,1.08820,1.08789,1.08803,1219129.9897
16.10.2024 11:55:00.000 GMT+0530,1.08805,1.08814,1.08793,1.08812,907169.9982
16.10.2024 12:00:00.000 GMT+0530,1.08812,1.08812,1.08770,1.08777,979819.9921
16.10.2024 12:05:00.000 GMT+0530,1.08777,1.08792,1.08765,1.08768,900319.9920999999
16.10.2024 12:10:00.000 GMT+0530,1.08766,1.08783,1.08762,1.08782,879559.9976
16.10.2024 12:15:00.000 GMT+0530,1.08783,1.08814,1.08782,1.08803,584529.9911
16.10.2024 12:20:00.000 GMT+0530,1.08803,1.08806,1.08782,1.08788,753399.9824999999
16.10.2024 12:25:00.000 GMT+0530,1.08788,1.08795,1.08762,1.08776,1039479.9804
16.10.2024 12:30:00.000 GMT+0530,1.08776,1.08777,1.08752,1.08776,1418889.9994
16.10.2024 12:35:00.000 GMT+0530,1.08775,1.08831,1.08764,1.08828,1191419.9982
16.10.2024 12:40:00.000 GMT+0530,1.08828,1.08828,1.08805,1.08816,965370.0104
16.10.2024 12:45:00.000 GMT+0530,1.08816,1.08839,1.08799,1.08836,854770.0043000001
16.10.2024 12:50:00.000 GMT+0530,1.08836,1.08845,1.08801,1.08806,902909.9883
16.10.2024 12:55:00.000 GMT+0530,1.08805,1.08845,1.08803,1.08831,799239.9979
16.10.2024 13:00:00.000 GMT+0530,1.08829,1.08839,1.08816,1.08822,599910.0035999999
16.10.2024 13:05:00.000 GMT+0530,1.08822,1.08847,1.08801,1.08805,951269.9890000001
16.10.2024 13:10:00.000 GMT+0530,1.08805,1.08814,1.08781,1.08812,953449.9970999999
16.10.2024 13:15:00.000 GMT+0530,1.08811,1.08836,1.08799,1.08831,720299.9954
16.10.2024 13:20:00.000 GMT+0530,1.08830,1.08852,1.08823,1.08851,886989.9978
16.10.2024 13:25:00.000 GMT+0530,1.08852,1.08852,1.08815,1.08821,896070.0074
16.10.2024 13:30:00.000 GMT+0530,1.08821,1.08831,1.08800,1.08811,816010.0097
16.10.2024 13:35:00.000 GMT+0530,1.08812,1.08843,1.08800,1.08825,697230.0033
16.10.2024 13:40:00.000 GMT+0530,1.08825,1.08836,1.08790,1.08791,1042859.9855
16.10.2024 13:45:00.000 GMT+0530,1.08790,1.08801,1.08784,1.08793,812389.9918000001
16.10.2024 13:50:00.000 GMT+0530,1.08793,1.08819,1.08783,1.08800,723639.9993
16.10.2024 13:55:00.000 GMT+0530,1.08799,1.08827,1.08797,1.08810,1130100.0060999999
16.10.2024 14:00:00.000 GMT+0530,1.08809,1.08822,1.08798,1.08800,636509.9945
16.10.2024 14:05:00.000 GMT+0530,1.08801,1.08807,1.08777,1.08805,892889.984
16.10.2024 14:10:00.000 GMT+0530,1.08805,1.08816,1.08787,1.08811,548890.0146999999
16.10.2024 14:15:00.000 GMT+0530,1.08812,1.08812,1.08791,1.08807,857900.0092
16.10.2024 14:20:00.000 GMT+0530,1.08808,1.08830,1.08798,1.08825,879400.0090999999
16.10.2024 14:25:00.000 GMT+0530,1.08825,1.08835,1.08808,1.08832,939460.0068000001
16.10.2024 14:30:00.000 GMT+0530,1.08832,1.08852,1.08825,1.08848,975490.0208
16.10.2024 14:35:00.000 GMT+0530,1.08849,1.08897,1.08845,1.08892,807519.9889
16.10.2024 14:40:00.000 GMT+0530,1.08892,1.08936,1.08876,1.08910,1027379.9897
16.10.2024 14:45:00.000 GMT+0530,1.08909,1.08958,1.08902,1.08930,1508940.0026
16.10.2024 14:50:00.000 GMT+0530,1.08931,1.08941,1.08916,1.08917,1093349.9908
16.10.2024 14:55:00.000 GMT+0530,1.08917,1.08971,1.08913,1.08955,1022600.0138
16.10.2024 15:00:00.000 GMT+0530,1.08956,1.08972,1.08954,1.08968,650080.0094000001
16.10.2024 15:05:00.000 GMT+0530,1.08968,1.08968,1.08954,1.08961,632679.985
16.10.2024 15:10:00.000 GMT+0530,1.08959,1.08959,1.08924,1.08939,605819.9997
16.10.2024 15:15:00.000 GMT+0530,1.08937,1.08948,1.08930,1.08936,614919.9981
16.10.2024 15:20:00.000 GMT+0530,1.08938,1.08952,1.08930,1.08946,628809.9938
16.10.2024 15:25:00.000 GMT+0530,1.08947,1.08961,1.08937,1.08946,753889.9916999999
16.10.2024 15:30:00.000 GMT+0530,1.08946,1.08953,1.08925,1.08950,752789.9933
16.10.2024 15:35:00.000 GMT+0530,1.08949,1.08954,1.08924,1.08927,699569.9958
16.10.2024 15:40:00.000 GMT+0530,1.08928,1.08937,1.08925,1.08931,712319.9997
16.10.2024 15:45:00.000 GMT+0530,1.08930,1.08930,1.08908,1.08916,688879.9974
16.10.2024 15:50:00.000 GMT+0530,1.08915,1.08952,1.08915,1.08950,544920.002
16.10.2024 15:55:00.000 GMT+0530,1.08948,1.08949,1.08919,1.08941,771979.9957000001
16.10.2024 16:00:00.000 GMT+0530,1.08940,1.08949,1.08928,1.08935,573240.0054
16.10.2024 16:05:00.000 GMT+0530,1.08934,1.08942,1.08921,1.08927,446240.00370000006
16.10.2024 16:10:00.000 GMT+0530,1.08927,1.08947,1.08924,1.08932,488799.99539999996
16.10.2024 16:15:00.000 GMT+0530,1.08931,1.08934,1.08907,1.08915,491000.0038
16.10.2024 16:20:00.000 GMT+0530,1.08914,1.08914,1.08894,1.08906,471960.001
16.10.2024 16:25:00.000 GMT+0530,1.08908,1.08914,1.08896,1.08899,423199.9969
16.10.2024 16:30:00.000 GMT+0530,1.08897,1.08902,1.08868,1.08870,808820.0149999999
16.10.2024 16:35:00.000 GMT+0530,1.08870,1.08907,1.08868,1.08907,745329.9942
16.10.2024 16:40:00.000 GMT+0530,1.08908,1.08932,1.08908,1.08927,685400.0129
16.10.2024 16:45:00.000 GMT+0530,1.08927,1.08928,1.08911,1.08915,758549.9955000001
16.10.2024 16:50:00.000 GMT+0530,1.08917,1.08927,1.08903,1.08905,971090.0116000001
16.10.2024 16:55:00.000 GMT+0530,1.08906,1.08912,1.08897,1.08908,1042950.0123000001
16.10.2024 17:00:00.000 GMT+0530,1.08909,1.08937,1.08909,1.08929,1209369.9951
16.10.2024 17:05:00.000 GMT+0530,1.08929,1.08935,1.08922,1.08931,766230.0033999999
16.10.2024 17:10:00.000 GMT+0530,1.08930,1.08934,1.08912,1.08918,678420.0057999999
16.10.2024 17:15:00.000 GMT+0530,1.08918,1.08941,1.08916,1.08927,734420.0058
16.10.2024 17:20:00.000 GMT+0530,1.08927,1.08948,1.08915,1.08945,702159.9998
16.10.2024 17:25:00.000 GMT+0530,1.08946,1.08956,1.08935,1.08943,789770.0043
16.10.2024 17:30:00.000 GMT+0530,1.08944,1.08982,1.08930,1.08978,1051079.9866
16.10.2024 17:35:00.000 GMT+0530,1.08977,1.08983,1.08956,1.08966,753480.0033000001
16.10.2024 17:40:00.000 GMT+0530,1.08965,1.08980,1.08961,1.08974,459640.00690000004
16.10.2024 17:45:00.000 GMT+0530,1.08976,1.08988,1.08968,1.08970,638140.007
16.10.2024 17:50:00.000 GMT+0530,1.08969,1.08985,1.08950,1.08982,1758470.0013000001
16.10.2024 17:55:00.000 GMT+0530,1.08981,1.09014,1.08978,1.08980,1471099.9907999998
16.10.2024 18:00:00.000 GMT+0530,1.08979,1.08996,1.08969,1.08975,1419680.0231
16.10.2024 18:05:00.000 GMT+0530,1.08976,1.08978,1.08918,1.08921,1322869.9951000002
16.10.2024 18:10:00.000 GMT+0530,1.08921,1.08923,1.08886,1.08905,2050660.0189
16.10.2024 18:15:00.000 GMT+0530,1.08904,1.08911,1.08865,1.08865,1361580.0018000002
16.10.2024 18:20:00.000 GMT+0530,1.08865,1.08883,1.08863,1.08880,1309169.9982
16.10.2024 18:25:00.000 GMT+0530,1.08881,1.08889,1.08869,1.08887,696729.9805000001
16.10.2024 18:30:00.000 GMT+0530,1.08888,1.08898,1.08864,1.08885,964529.9988
16.10.2024 18:35:00.000 GMT+0530,1.08884,1.08894,1.08867,1.08868,491040.00099999993
16.10.2024 18:40:00.000 GMT+0530,1.08867,1.08886,1.08850,1.08882,600270.0041
16.10.2024 18:45:00.000 GMT+0530,1.08882,1.08947,1.08881,1.08933,1013249.9924000001
16.10.2024 18:50:00.000 GMT+0530,1.08935,1.08958,1.08927,1.08952,887129.9896
16.10.2024 18:55:00.000 GMT+0530,1.08953,1.08974,1.08924,1.08924,1263829.9866000002
16.10.2024 19:00:00.000 GMT+0530,1.08922,1.08940,1.08915,1.08936,1259410.0036000002
16.10.2024 19:05:00.000 GMT+0530,1.08934,1.08937,1.08900,1.08907,991580.0246
16.10.2024 19:10:00.000 GMT+0530,1.08906,1.08942,1.08900,1.08925,1421819.9921
16.10.2024 19:15:00.000 GMT+0530,1.08926,1.08943,1.08894,1.08904,1698339.9965
16.10.2024 19:20:00.000 GMT+0530,1.08905,1.08905,1.08862,1.08884,1674420.0133
16.10.2024 19:25:00.000 GMT+0530,1.08884,1.08901,1.08878,1.08900,1182690.0023
16.10.2024 19:30:00.000 GMT+0530,1.08902,1.08907,1.08845,1.08850,2195919.9829
16.10.2024 19:35:00.000 GMT+0530,1.08849,1.08856,1.08814,1.08824,1421969.9859000002
16.10.2024 19:40:00.000 GMT+0530,1.08823,1.08851,1.08822,1.08838,855980.0034
16.10.2024 19:45:00.000 GMT+0530,1.08836,1.08839,1.08810,1.08815,1370479.9805
16.10.2024 19:50:00.000 GMT+0530,1.08816,1.08816,1.08783,1.08784,989370.0104
16.10.2024 19:55:00.000 GMT+0530,1.08783,1.08784,1.08721,1.08755,1564979.9803999998
16.10.2024 20:00:00.000 GMT+0530,1.08754,1.08781,1.08728,1.08739,1385140.0147000002
16.10.2024 20:05:00.000 GMT+0530,1.08738,1.08738,1.08714,1.08726,1264499.9999
16.10.2024 20:10:00.000 GMT+0530,1.08726,1.08773,1.08720,1.08772,772750
16.10.2024 20:15:00.000 GMT+0530,1.08773,1.08791,1.08759,1.08776,1115790.0085
16.10.2024 20:20:00.000 GMT+0530,1.08775,1.08808,1.08774,1.08787,1377940.0177
16.10.2024 20:25:00.000 GMT+0530,1.08787,1.08815,1.08785,1.08797,1143209.9915
16.10.2024 20:30:00.000 GMT+0530,1.08797,1.08801,1.08775,1.08788,1463330.0018
16.10.2024 20:35:00.000 GMT+0530,1.08787,1.08787,1.08742,1.08745,954260.0175
16.10.2024 20:40:00.000 GMT+0530,1.08744,1.08792,1.08744,1.08791,733990.0055
16.10.2024 20:45:00.000 GMT+0530,1.08789,1.08794,1.08765,1.08768,864269.989
16.10.2024 20:50:00.000 GMT+0530,1.08769,1.08783,1.08734,1.08768,864059.9937
16.10.2024 20:55:00.000 GMT+0530,1.08769,1.08769,1.08740,1.08740,475929.9928
16.10.2024 21:00:00.000 GMT+0530,1.08741,1.08746,1.08728,1.08731,726119.9874
16.10.2024 21:05:00.000 GMT+0530,1.08731,1.08753,1.08731,1.08740,386559.9937
16.10.2024 21:10:00.000 GMT+0530,1.08742,1.08747,1.08707,1.08710,924699.9969
16.10.2024 21:15:00.000 GMT+0530,1.08710,1.08710,1.08661,1.08694,1077779.9873
16.10.2024 21:20:00.000 GMT+0530,1.08695,1.08750,1.08695,1.08740,797689.9948
16.10.2024 21:25:00.000 GMT+0530,1.08739,1.08746,1.08716,1.08724,810960.0144
16.10.2024 21:30:00.000 GMT+0530,1.08723,1.08727,1.08711,1.08722,326639.9994
16.10.2024 21:35:00.000 GMT+0530,1.08722,1.08739,1.08711,1.08720,838669.9982
16.10.2024 21:40:00.000 GMT+0530,1.08722,1.08741,1.08719,1.08741,870400.0168
16.10.2024 21:45:00.000 GMT+0530,1.08741,1.08755,1.08732,1.08755,371570.00350000005
16.10.2024 21:50:00.000 GMT+0530,1.08754,1.08767,1.08751,1.08762,410260.00210000004
16.10.2024 21:55:00.000 GMT+0530,1.08763,1.08765,1.08728,1.08730,375029.993
16.10.2024 22:00:00.000 GMT+0530,1.08730,1.08730,1.08712,1.08712,598649.9939
16.10.2024 22:05:00.000 GMT+0530,1.08713,1.08719,1.08685,1.08692,903229.9996999999
16.10.2024 22:10:00.000 GMT+0530,1.08694,1.08696,1.08679,1.08682,562259.9906
16.10.2024 22:15:00.000 GMT+0530,1.08681,1.08682,1.08669,1.08671,493019.991
16.10.2024 22:20:00.000 GMT+0530,1.08672,1.08685,1.08669,1.08682,740380.0125000001
16.10.2024 22:25:00.000 GMT+0530,1.08683,1.08692,1.08681,1.08682,578709.999
16.10.2024 22:30:00.000 GMT+0530,1.08683,1.08684,1.08670,1.08676,534800.0068
16.10.2024 22:35:00.000 GMT+0530,1.08676,1.08677,1.08660,1.08665,593079.9905
16.10.2024 22:40:00.000 GMT+0530,1.08665,1.08666,1.08646,1.08649,772069.9921
16.10.2024 22:45:00.000 GMT+0530,1.08650,1.08652,1.08631,1.08651,534940.0102
16.10.2024 22:50:00.000 GMT+0530,1.08651,1.08660,1.08647,1.08654,867169.9981
16.10.2024 22:55:00.000 GMT+0530,1.08653,1.08655,1.08634,1.08634,349489.9901
16.10.2024 23:00:00.000 GMT+0530,1.08634,1.08635,1.08626,1.08626,309029.9988
16.10.2024 23:05:00.000 GMT+0530,1.08627,1.08627,1.08616,1.08621,399779.99870000005
16.10.2024 23:10:00.000 GMT+0530,1.08621,1.08635,1.08621,1.08631,268760.002
16.10.2024 23:15:00.000 GMT+0530,1.08631,1.08632,1.08616,1.08618,287699.99879999994
16.10.2024 23:20:00.000 GMT+0530,1.08617,1.08629,1.08615,1.08621,425339.99620000005
16.10.2024 23:25:00.000 GMT+0530,1.08620,1.08637,1.08615,1.08621,726299.9878
16.10.2024 23:30:00.000 GMT+0530,1.08621,1.08628,1.08615,1.08620,319319.9997
16.10.2024 23:35:00.000 GMT+0530,1.08619,1.08622,1.08596,1.08611,692559.9974999999
16.10.2024 23:40:00.000 GMT+0530,1.08609,1.08625,1.08582,1.08598,565050.0069
16.10.2024 23:45:00.000 GMT+0530,1.08597,1.08616,1.08597,1.08606,579580.0018
16.10.2024 23:50:00.000 GMT+0530,1.08605,1.08610,1.08587,1.08591,556260.0096999999
16.10.2024 23:55:00.000 GMT+0530,1.08591,1.08591,1.08575,1.08586,475740.0054
17.10.2024 00:00:00.000 GMT+0530,1.08586,1.08593,1.08580,1.08581,458769.9851
17.10.2024 00:05:00.000 GMT+0530,1.08582,1.08582,1.08556,1.08565,692459.9915
17.10.2024 00:10:00.000 GMT+0530,1.08567,1.08582,1.08565,1.08578,312350.0081
17.10.2024 00:15:00.000 GMT+0530,1.08578,1.08579,1.08567,1.08576,182009.9972
17.10.2024 00:20:00.000 GMT+0530,1.08576,1.08589,1.08559,1.08559,316590.0003
17.10.2024 00:25:00.000 GMT+0530,1.08562,1.08568,1.08553,1.08556,636690.0024
17.10.2024 00:30:00.000 GMT+0530,1.08557,1.08561,1.08544,1.08547,540509.9849
17.10.2024 00:35:00.000 GMT+0530,1.08547,1.08552,1.08540,1.08548,211659.99779999998
17.10.2024 00:40:00.000 GMT+0530,1.08547,1.08564,1.08546,1.08562,516360.01210000005
17.10.2024 00:45:00.000 GMT+0530,1.08562,1.08566,1.08540,1.08542,491859.9968000001
17.10.2024 00:50:00.000 GMT+0530,1.08542,1.08546,1.08532,1.08542,334049.9954
17.10.2024 00:55:00.000 GMT+0530,1.08542,1.08551,1.08537,1.08549,298030.00070000003
17.10.2024 01:00:00.000 GMT+0530,1.08549,1.08581,1.08549,1.08577,351729.9957
17.10.2024 01:05:00.000 GMT+0530,1.08578,1.08600,1.08577,1.08597,422789.99520000006
17.10.2024 01:10:00.000 GMT+0530,1.08596,1.08602,1.08581,1.08590,336700.0007
17.10.2024 01:15:00.000 GMT+0530,1.08587,1.08590,1.08564,1.08565,429579.99989999994
17.10.2024 01:20:00.000 GMT+0530,1.08566,1.08580,1.08560,1.08571,818529.9912
17.10.2024 01:25:00.000 GMT+0530,1.08570,1.08585,1.08568,1.08577,1167389.9879
17.10.2024 01:30:00.000 GMT+0530,1.08577,1.08583,1.08573,1.08582,414899.99379999994
17.10.2024 01:35:00.000 GMT+0530,1.08581,1.08586,1.08581,1.08585,195749.99819999997
17.10.2024 01:40:00.000 GMT+0530,1.08584,1.08587,1.08582,1.08584,143099.99779999998
17.10.2024 01:45:00.000 GMT+0530,1.08583,1.08592,1.08582,1.08588,95219.9979
17.10.2024 01:50:00.000 GMT+0530,1.08589,1.08592,1.08585,1.08589,198280.0049
17.10.2024 01:55:00.000 GMT+0530,1.08588,1.08594,1.08587,1.08591,170549.9978
17.10.2024 02:00:00.000 GMT+0530,1.08590,1.08591,1.08582,1.08590,164069.9959
17.10.2024 02:05:00.000 GMT+0530,1.08589,1.08609,1.08587,1.08608,224699.9968
